C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_13_487.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_13_487.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_13_487.jpg, 0, 0, 0, 0.0009608834
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_13_600.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_13_600.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_13_600.jpg, 0, 0, 0, 0.0009249198
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_13_706.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_13_706.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_13_706.jpg, 0, 0, 0, 0.0009586322
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_13_816.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_13_816.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_13_816.jpg, 0, 0, 0, 0.0009195873
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_13_919.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_13_919.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_13_919.jpg, 0, 0, 0, 0.0009059036
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_14_035.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_14_035.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_14_035.jpg, 0, 0, 0, 0.000924953
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_14_143.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_14_143.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_14_143.jpg, 0, 0, 0, 0.0009320031
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_14_246.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_14_246.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_14_246.jpg, 0, 0, 0, 0.0009278072
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_14_348.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_14_348.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_14_348.jpg, 0, 0, 0, 0.0009249115
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_14_456.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_14_456.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_14_456.jpg, 0, 0, 0, 0.0009294234
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_14_563.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_14_563.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_14_563.jpg, 0, 0, 0, 0.0009797865
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_14_664.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_14_664.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_14_664.jpg, 0, 0, 0, 0.0009367293
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_14_769.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_14_769.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_14_769.jpg, 0, 0, 0, 0.0009427349
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_14_869.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_14_869.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_14_869.jpg, 0, 0, 0, 0.0008985522
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_14_971.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_14_971.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_14_971.jpg, 0, 0, 0, 0.0009436231
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_15_073.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_15_073.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_15_073.jpg, 0, 0, 0, 0.0009491381
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_15_174.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_15_174.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_15_174.jpg, 0, 0, 0, 0.000924423
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_15_283.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_15_283.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_15_283.jpg, 0, 0, 0, 0.0009482356
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_15_386.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_15_386.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_15_386.jpg, 0, 0, 0, 0.0009314813
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_15_488.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_15_488.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_15_488.jpg, 0, 0, 0, 0.0009393166
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_15_597.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_15_597.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_15_597.jpg, 0, 0, 0, 0.0009543101
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_15_697.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_15_697.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_15_697.jpg, 0, 0, 0, 0.000956802
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_15_804.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_15_804.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_15_804.jpg, 0, 0, 0, 0.0009292042
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_15_907.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_15_907.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_15_907.jpg, 0, 0, 0, 0.0009057606
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_16_008.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_16_008.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_16_008.jpg, 0, 0, 0, 0.0009670382
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_16_115.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_16_115.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_16_115.jpg, 0, 0, 0, 0.001015786
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_16_222.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_16_222.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_16_222.jpg, 0, 0, 0, 0.0009412091
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_16_326.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_16_326.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_16_326.jpg, 0, 0, 0, 0.0009038894
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_16_430.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_16_430.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_16_430.jpg, 0, 0, 0, 0.0009346619
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_16_533.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_16_533.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_16_533.jpg, 0, 0, 0, 0.0009829839
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_16_641.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_16_641.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_16_641.jpg, 0, 0, 0, 0.0009534147
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_16_746.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_16_746.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_16_746.jpg, 0, 0, 0, 0.0009130684
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_16_848.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_16_848.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_16_848.jpg, 0, 0, 0, 0.0009382277
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_16_955.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_16_955.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_16_955.jpg, 0, 0, 0, 0.0009598341
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_17_059.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_17_059.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_17_059.jpg, 0, 0, 0, 0.0009375426
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_17_168.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_17_168.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_17_168.jpg, 0, 0, 0, 0.0009582777
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_17_272.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_17_272.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_17_272.jpg, 0, 0, 0, 0.001017256
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_17_387.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_17_387.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_17_387.jpg, 0, 0, 0, 0.0009273412
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_17_497.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_17_497.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_17_497.jpg, 0, 0, 0, 0.0009352775
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_17_610.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_17_610.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_17_610.jpg, 0, 0, 0, 0.0008928128
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_17_722.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_17_722.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_17_722.jpg, 0, 0, 0, 0.0009656174
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_17_824.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_17_824.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_17_824.jpg, 0, 0, 0, 0.0009143838
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_17_935.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_17_935.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_17_935.jpg, 0, 0, 0, 0.0008956892
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_18_036.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_18_036.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_18_036.jpg, 0, 0, 0, 0.0009514586
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_18_144.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_18_144.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_18_144.jpg, 0, 0, 0, 0.0009359306
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_18_252.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_18_252.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_18_252.jpg, 0, 0, 0, 0.0009223847
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_18_358.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_18_358.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_18_358.jpg, 0, 0, 0, 0.0009113424
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_18_461.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_18_461.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_18_461.jpg, 0, 0, 0, 0.0009518192
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_18_563.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_18_563.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_18_563.jpg, 0, 0, 0, 0.0009632694
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_18_671.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_18_671.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_18_671.jpg, 0, 0, 0, 0.0009346894
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_18_777.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_18_777.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_18_777.jpg, 0, 0, 0, 0.0009433909
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_18_885.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_18_885.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_18_885.jpg, 0, 0, 0, 0.0009341636
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_18_989.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_18_989.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_18_989.jpg, 0, 0, 0, 0.0009286972
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_19_091.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_19_091.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_19_091.jpg, 0, 0, 0, 0.0009331919
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_19_200.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_19_200.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_19_200.jpg, 0, 0, 0, 0.0009244494
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_19_315.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_19_315.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_19_315.jpg, 0, 0, 0, 0.0009469354
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_19_418.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_19_418.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_19_418.jpg, 0, 0, 0, 0.0008910575
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_19_526.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_19_526.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_19_526.jpg, 0, 0, 0, 0.0009182835
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_19_632.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_19_632.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_19_632.jpg, 0, 0, 0, 0.0009314445
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_19_739.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_19_739.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_19_739.jpg, 0, 0, 0, 0.000940533
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_19_849.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_19_849.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_19_849.jpg, 0, 0, 0, 0.0009345523
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_19_962.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_19_962.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_19_962.jpg, 0, 0, 0, 0.0009077968
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_20_062.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_20_062.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_20_062.jpg, 0, 0, 0, 0.0009352334
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_20_174.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_20_174.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_20_174.jpg, 0, 0, 0, 0.0009318759
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_20_280.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_20_280.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_20_280.jpg, 0, 0.0899184, 0, 0.05751158
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_20_390.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_20_390.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_20_390.jpg, 0, 0.4135416, 0, 0.2373651
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_20_495.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_20_495.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_20_495.jpg, -0.1028661, 0.6976272, 0, 0.8245496
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_20_607.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_20_607.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_20_607.jpg, -0.4651344, 1, 0, 2.066828
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_20_709.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_20_709.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_20_709.jpg, -0.7554252, 1, 0, 3.209902
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_20_809.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_20_809.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_20_809.jpg, -1, 1, 0, 4.325875
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_20_915.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_20_915.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_20_915.jpg, -1, 1, 0, 5.459863
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_21_020.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_21_020.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_21_020.jpg, -0.8568809, 1, 0, 6.804505
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_21_121.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_21_121.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_21_121.jpg, -0.5525432, 1, 0, 7.958189
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_21_228.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_21_228.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_21_228.jpg, -0.2333657, 1, 0, 9.092471
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_21_336.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_21_336.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_21_336.jpg, 0, 1, 0, 10.18759
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_21_447.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_21_447.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_21_447.jpg, -0.1512171, 1, 0, 11.60019
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_21_556.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_21_556.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_21_556.jpg, -0.4493652, 1, 0, 12.4853
C:\Users\lemin\Desktop\finding-lanes\IMG\center_2021_12_29_12_55_21_664.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\left_2021_12_29_12_55_21_664.jpg, C:\Users\lemin\Desktop\finding-lanes\IMG\right_2021_12_29_12_55_21_664.jpg, -0.7944645, 1, 0, 13.63563
